annee,ecole_id,academie,departement,rep_status,niveau,discipline,taille_classe,effectif_ecole,ips_ecole,exposition_dedoublement,score,taux_maitrise
2018,106,Nantes,Ain,Hors EP,CM2,Français,26,29,-14.28,0,79.0,64.72
2018,106,Nantes,Ain,Hors EP,CM2,Mathématiques,28,29,-14.28,0,73.06,71.42
2018,106,Nantes,Ain,Hors EP,6e,Français,34,29,-14.28,0,77.9,66.09
2018,106,Nantes,Ain,Hors EP,6e,Mathématiques,34,29,-14.28,0,70.96,60.4
2018,107,Paris,Bas-Rhin,Hors EP,CP,Français,25,26,29.01,0,75.74,66.86
2018,107,Paris,Bas-Rhin,Hors EP,CP,Mathématiques,30,26,29.01,0,54.27,59.24
2018,107,Paris,Bas-Rhin,Hors EP,CE1,Français,30,26,29.01,0,68.51,64.81
2018,107,Paris,Bas-Rhin,Hors EP,CE1,Mathématiques,26,26,29.01,0,66.67,58.02
2018,107,Paris,Bas-Rhin,Hors EP,CM1,Français,23,26,29.01,0,84.86,78.66
2018,107,Paris,Bas-Rhin,Hors EP,CM1,Mathématiques,26,26,29.01,0,76.85,65.93
2018,107,Paris,Bas-Rhin,Hors EP,CM2,Français,29,26,29.01,0,77.76,63.46
2018,107,Paris,Bas-Rhin,Hors EP,CM2,Mathématiques,31,26,29.01,0,75.49,76.45
2018,107,Paris,Bas-Rhin,Hors EP,6e,Français,28,26,29.01,0,82.31,77.11
2018,107,Paris,Bas-Rhin,Hors EP,6e,Mathématiques,30,26,29.01,0,84.95,78.72
2018,108,Lyon,Bouches-du-Rhône,Hors EP,CP,Français,23,25,-15.49,0,71.66,64.91
2018,108,Lyon,Bouches-du-Rhône,Hors EP,CP,Mathématiques,21,25,-15.49,0,57.44,62.38
2018,108,Lyon,Bouches-du-Rhône,Hors EP,CE1,Français,24,25,-15.49,0,65.83,58.39
2018,108,Lyon,Bouches-du-Rhône,Hors EP,CE1,Mathématiques,20,25,-15.49,0,75.75,64.54
2018,108,Lyon,Bouches-du-Rhône,Hors EP,CM1,Français,27,25,-15.49,0,72.27,71.29
2018,108,Lyon,Bouches-du-Rhône,Hors EP,CM1,Mathématiques,25,25,-15.49,0,74.68,69.38
2018,108,Lyon,Bouches-du-Rhône,Hors EP,CM2,Français,26,25,-15.49,0,79.51,67.9
2018,108,Lyon,Bouches-du-Rhône,Hors EP,CM2,Mathématiques,29,25,-15.49,0,68.16,61.37
2018,108,Lyon,Bouches-du-Rhône,Hors EP,6e,Français,24,25,-15.49,0,86.55,71.71
2018,108,Lyon,Bouches-du-Rhône,Hors EP,6e,Mathématiques,25,25,-15.49,0,80.08,61.55
2018,109,Lille,Gironde,REP,CP,Français,18,17,1.64,1,69.57,65.14
2018,109,Lille,Gironde,REP,CP,Mathématiques,12,17,1.64,1,58.07,64.36
2018,109,Lille,Gironde,REP,CE1,Français,14,17,1.64,1,73.95,61.85
2018,109,Lille,Gironde,REP,CE1,Mathématiques,17,17,1.64,1,65.35,62.24
2018,109,Lille,Gironde,REP,CM1,Français,17,17,1.64,1,75.18,60.87
2018,109,Lille,Gironde,REP,CM1,Mathématiques,18,17,1.64,1,68.74,63.88
2018,109,Lille,Gironde,REP,CM2,Français,24,17,1.64,0,73.87,68.83
2018,109,Lille,Gironde,REP,CM2,Mathématiques,17,17,1.64,1,70.47,56.31
2018,109,Lille,Gironde,REP,6e,Français,20,17,1.64,0,72.84,61.04
2018,109,Lille,Gironde,REP,6e,Mathématiques,17,17,1.64,1,79.42,62.87
2018,110,Bordeaux,Hérault,Hors EP,CP,Français,22,23,-9.37,0,66.23,59.14
2018,110,Bordeaux,Hérault,Hors EP,CP,Mathématiques,22,23,-9.37,0,63.64,56.88
2018,110,Bordeaux,Hérault,Hors EP,CE1,Français,22,23,-9.37,0,74.28,64.78
2018,110,Bordeaux,Hérault,Hors EP,CE1,Mathématiques,21,23,-9.37,0,65.66,55.34
2018,110,Bordeaux,Hérault,Hors EP,CM1,Français,23,23,-9.37,0,78.38,70.57
2018,110,Bordeaux,Hérault,Hors EP,CM1,Mathématiques,22,23,-9.37,0,74.48,69.13
2018,110,Bordeaux,Hérault,Hors EP,CM2,Français,23,23,-9.37,0,85.48,72.62
2018,110,Bordeaux,Hérault,Hors EP,CM2,Mathématiques,24,23,-9.37,0,78.5,71.54
2018,110,Bordeaux,Hérault,Hors EP,6e,Français,22,23,-9.37,0,88.39,71.42
2018,110,Bordeaux,Hérault,Hors EP,6e,Mathématiques,23,23,-9.37,0,96.18,78.53
2018,111,Nantes,Loire,REP,CP,Français,17,17,18.53,1,67.09,52.68
2018,111,Nantes,Loire,REP,CP,Mathématiques,17,17,18.53,1,58.54,57.96
2018,111,Nantes,Loire,REP,CE1,Français,26,17,18.53,0,55.37,44.32
2018,111,Nantes,Loire,REP,CE1,Mathématiques,21,17,18.53,0,55.25,59.07
2018,111,Nantes,Loire,REP,CM1,Français,18,17,18.53,1,76.38,66.05
2018,111,Nantes,Loire,REP,CM1,Mathématiques,21,17,18.53,0,63.5,55.7
2018,111,Nantes,Loire,REP,CM2,Français,19,17,18.53,0,68.6,63.63
2018,111,Nantes,Loire,REP,CM2,Mathématiques,15,17,18.53,1,79.23,72.67
2018,111,Nantes,Loire,REP,6e,Français,20,17,18.53,0,81.08,69.81
2018,111,Nantes,Loire,REP,6e,Mathématiques,22,17,18.53,0,77.79,70.12
2018,112,Paris,Maine-et-Loire,Hors EP,CP,Français,27,24,-16.13,0,64.42,64.26
2018,112,Paris,Maine-et-Loire,Hors EP,CP,Mathématiques,24,24,-16.13,0,57.59,56.46
2018,112,Paris,Maine-et-Loire,Hors EP,CE1,Français,26,24,-16.13,0,58.38,56.57
2018,112,Paris,Maine-et-Loire,Hors EP,CE1,Mathématiques,21,24,-16.13,0,64.11,65.35
2018,112,Paris,Maine-et-Loire,Hors EP,CM1,Français,31,24,-16.13,0,62.89,56.12
2018,112,Paris,Maine-et-Loire,Hors EP,CM1,Mathématiques,26,24,-16.13,0,77.88,65.49
2018,112,Paris,Maine-et-Loire,Hors EP,CM2,Français,25,24,-16.13,0,85.73,71.43
2018,112,Paris,Maine-et-Loire,Hors EP,CM2,Mathématiques,28,24,-16.13,0,66.42,59.31
2018,112,Paris,Maine-et-Loire,Hors EP,6e,Français,22,24,-16.13,0,81.72,74.76
2018,112,Paris,Maine-et-Loire,Hors EP,6e,Mathématiques,26,24,-16.13,0,78.43,64.59
2018,113,Lyon,Moselle,Hors EP,CP,Français,23,29,-31.5,0,64.44,58.32
2018,113,Lyon,Moselle,Hors EP,CP,Mathématiques,26,29,-31.5,0,59.22,53.75
2018,113,Lyon,Moselle,Hors EP,CE1,Français,24,29,-31.5,0,65.72,65.43
2018,113,Lyon,Moselle,Hors EP,CE1,Mathématiques,23,29,-31.5,0,64.44,59.73
2018,113,Lyon,Moselle,Hors EP,CM1,Français,29,29,-31.5,0,66.97,65.33
2018,113,Lyon,Moselle,Hors EP,CM1,Mathématiques,28,29,-31.5,0,65.93,58.78
2018,113,Lyon,Moselle,Hors EP,CM2,Français,24,29,-31.5,0,76.67,71.41
2018,113,Lyon,Moselle,Hors EP,CM2,Mathématiques,26,29,-31.5,0,74.08,59.75
2018,113,Lyon,Moselle,Hors EP,6e,Français,23,29,-31.5,0,93.37,77.6
2018,113,Lyon,Moselle,Hors EP,6e,Mathématiques,23,29,-31.5,0,87.16,75.68
2018,114,Lille,Nord,REP,CP,Français,17,23,-2.04,1,66.36,61.61
2018,114,Lille,Nord,REP,CP,Mathématiques,25,23,-2.04,0,48.84,36.54
2018,114,Lille,Nord,REP,CE1,Français,20,23,-2.04,0,72.28,68.48
2018,114,Lille,Nord,REP,CE1,Mathématiques,18,23,-2.04,1,70.42,59.17
2018,114,Lille,Nord,REP,CM1,Français,17,23,-2.04,1,75.19,66.59
2018,114,Lille,Nord,REP,CM1,Mathématiques,15,23,-2.04,1,68.58,61.69
2018,114,Lille,Nord,REP,CM2,Français,19,23,-2.04,0,73.63,59.0
2018,114,Lille,Nord,REP,CM2,Mathématiques,22,23,-2.04,0,60.83,64.58
2018,114,Lille,Nord,REP,6e,Français,16,23,-2.04,1,81.84,72.74
2018,114,Lille,Nord,REP,6e,Mathématiques,24,23,-2.04,0,70.77,65.94
2018,115,Bordeaux,Paris,Hors EP,CP,Français,18,21,-14.54,0,72.06,58.39
2018,115,Bordeaux,Paris,Hors EP,CP,Mathématiques,22,21,-14.54,0,57.8,55.78
2018,115,Bordeaux,Paris,Hors EP,CE1,Français,20,21,-14.54,0,78.78,70.19
2018,115,Bordeaux,Paris,Hors EP,CE1,Mathématiques,24,21,-14.54,0,62.45,57.75
2018,115,Bordeaux,Paris,Hors EP,CM1,Français,19,21,-14.54,0,77.49,66.39
2018,115,Bordeaux,Paris,Hors EP,CM1,Mathématiques,19,21,-14.54,0,70.89,56.13
2018,115,Bordeaux,Paris,Hors EP,CM2,Français,15,21,-14.54,0,80.5,72.88
2018,115,Bordeaux,Paris,Hors EP,CM2,Mathématiques,17,21,-14.54,0,76.1,75.7
2018,115,Bordeaux,Paris,Hors EP,6e,Français,19,21,-14.54,0,90.8,79.96
2018,115,Bordeaux,Paris,Hors EP,6e,Mathématiques,23,21,-14.54,0,75.9,65.46
2018,116,Nantes,Puy-de-Dôme,Hors EP,CP,Français,28,31,-12.57,0,54.76,59.0
2018,116,Nantes,Puy-de-Dôme,Hors EP,CP,Mathématiques,34,31,-12.57,0,50.95,43.04
2018,116,Nantes,Puy-de-Dôme,Hors EP,CE1,Français,25,31,-12.57,0,67.09,59.04
2018,116,Nantes,Puy-de-Dôme,Hors EP,CE1,Mathématiques,29,31,-12.57,0,62.59,59.54
2018,116,Nantes,Puy-de-Dôme,Hors EP,CM1,Français,32,31,-12.57,0,66.47,54.69
2018,116,Nantes,Puy-de-Dôme,Hors EP,CM1,Mathématiques,33,31,-12.57,0,64.05,62.99
2018,116,Nantes,Puy-de-Dôme,Hors EP,CM2,Français,33,31,-12.57,0,65.59,52.43
2018,116,Nantes,Puy-de-Dôme,Hors EP,CM2,Mathématiques,29,31,-12.57,0,67.84,64.91
2018,116,Nantes,Puy-de-Dôme,Hors EP,6e,Français,32,31,-12.57,0,82.84,73.31
2018,116,Nantes,Puy-de-Dôme,Hors EP,6e,Mathématiques,32,31,-12.57,0,80.29,71.95
2018,117,Paris,Saône-et-Loire,Hors EP,CP,Français,26,31,-3.65,0,67.53,67.1
2018,117,Paris,Saône-et-Loire,Hors EP,CP,Mathématiques,28,31,-3.65,0,65.45,49.65
2018,117,Paris,Saône-et-Loire,Hors EP,CE1,Français,28,31,-3.65,0,66.38,56.5
2018,117,Paris,Saône-et-Loire,Hors EP,CE1,Mathématiques,34,31,-3.65,0,57.86,52.31
2018,117,Paris,Saône-et-Loire,Hors EP,CM1,Français,28,31,-3.65,0,63.55,54.41
2018,117,Paris,Saône-et-Loire,Hors EP,CM1,Mathématiques,30,31,-3.65,0,64.93,55.01
2018,117,Paris,Saône-et-Loire,Hors EP,CM2,Français,31,31,-3.65,0,80.89,72.59
2018,117,Paris,Saône-et-Loire,Hors EP,CM2,Mathématiques,27,31,-3.65,0,74.38,61.56
2018,117,Paris,Saône-et-Loire,Hors EP,6e,Français,26,31,-3.65,0,79.66,66.08
2018,117,Paris,Saône-et-Loire,Hors EP,6e,Mathématiques,25,31,-3.65,0,75.23,67.25
2018,118,Lyon,Ain,Hors EP,CP,Français,30,34,3.55,0,60.48,59.85
2018,118,Lyon,Ain,Hors EP,CP,Mathématiques,31,34,3.55,0,59.2,53.98
2018,118,Lyon,Ain,Hors EP,CE1,Français,28,34,3.55,0,61.27,52.64
2018,118,Lyon,Ain,Hors EP,CE1,Mathématiques,27,34,3.55,0,60.27,58.18
2018,118,Lyon,Ain,Hors EP,CM1,Français,32,34,3.55,0,65.74,61.12
2018,118,Lyon,Ain,Hors EP,CM1,Mathématiques,26,34,3.55,0,70.85,59.73
2018,118,Lyon,Ain,Hors EP,CM2,Français,31,34,3.55,0,72.67,69.48
2018,118,Lyon,Ain,Hors EP,CM2,Mathématiques,28,34,3.55,0,72.5,58.04
2018,118,Lyon,Ain,Hors EP,6e,Français,30,34,3.55,0,85.65,74.61
2018,118,Lyon,Ain,Hors EP,6e,Mathématiques,34,34,3.55,0,81.46,68.86
2018,119,Lille,Bas-Rhin,Hors EP,CP,Français,26,27,14.0,0,67.63,64.43
2018,119,Lille,Bas-Rhin,Hors EP,CP,Mathématiques,29,27,14.0,0,61.55,56.29
2018,119,Lille,Bas-Rhin,Hors EP,CE1,Français,29,27,14.0,0,72.13,62.45
2018,119,Lille,Bas-Rhin,Hors EP,CE1,Mathématiques,25,27,14.0,0,69.26,63.9
2018,119,Lille,Bas-Rhin,Hors EP,CM1,Français,22,27,14.0,0,73.14,60.3
2018,119,Lille,Bas-Rhin,Hors EP,CM1,Mathématiques,23,27,14.0,0,73.28,68.01
2018,119,Lille,Bas-Rhin,Hors EP,CM2,Français,25,27,14.0,0,83.26,65.5
2018,119,Lille,Bas-Rhin,Hors EP,CM2,Mathématiques,24,27,14.0,0,82.92,74.36
2018,119,Lille,Bas-Rhin,Hors EP,6e,Français,23,27,14.0,0,89.91,87.13
2018,119,Lille,Bas-Rhin,Hors EP,6e,Mathématiques,25,27,14.0,0,81.26,69.39
2018,120,Bordeaux,Bouches-du-Rhône,Hors EP,CP,Français,22,25,-17.32,0,65.65,58.82
2018,120,Bordeaux,Bouches-du-Rhône,Hors EP,CP,Mathématiques,23,25,-17.32,0,61.62,57.21
2018,120,Bordeaux,Bouches-du-Rhône,Hors EP,CE1,Français,26,25,-17.32,0,66.27,62.06
2018,120,Bordeaux,Bouches-du-Rhône,Hors EP,CE1,Mathématiques,23,25,-17.32,0,69.0,63.8
2018,120,Bordeaux,Bouches-du-Rhône,Hors EP,CM1,Français,26,25,-17.32,0,75.93,69.58
2018,120,Bordeaux,Bouches-du-Rhône,Hors EP,CM1,Mathématiques,24,25,-17.32,0,72.62,69.7
2018,120,Bordeaux,Bouches-du-Rhône,Hors EP,CM2,Français,22,25,-17.32,0,78.49,69.28
2018,120,Bordeaux,Bouches-du-Rhône,Hors EP,CM2,Mathématiques,25,25,-17.32,0,71.91,63.53
2018,120,Bordeaux,Bouches-du-Rhône,Hors EP,6e,Français,24,25,-17.32,0,74.55,64.6
2018,120,Bordeaux,Bouches-du-Rhône,Hors EP,6e,Mathématiques,24,25,-17.32,0,80.8,77.02
2018,121,Nantes,Gironde,REP+,CP,Français,14,18,-5.77,1,56.01,58.63
2018,121,Nantes,Gironde,REP+,CP,Mathématiques,17,18,-5.77,1,55.66,50.99
2018,121,Nantes,Gironde,REP+,CE1,Français,18,18,-5.77,1,62.22,53.22
2018,121,Nantes,Gironde,REP+,CE1,Mathématiques,12,18,-5.77,1,57.32,57.75
2018,121,Nantes,Gironde,REP+,CM1,Français,21,18,-5.77,0,56.88,49.85
2018,121,Nantes,Gironde,REP+,CM1,Mathématiques,12,18,-5.77,1,67.79,52.27
2018,121,Nantes,Gironde,REP+,CM2,Français,16,18,-5.77,1,76.99,69.53
2018,121,Nantes,Gironde,REP+,CM2,Mathématiques,14,18,-5.77,1,72.85,65.39
2018,121,Nantes,Gironde,REP+,6e,Français,13,18,-5.77,1,86.63,72.15
2018,121,Nantes,Gironde,REP+,6e,Mathématiques,17,18,-5.77,1,64.42,65.19
2018,122,Paris,Hérault,REP,CP,Français,18,19,6.7,1,70.27,58.74
2018,122,Paris,Hérault,REP,CP,Mathématiques,18,19,6.7,1,69.88,67.39
2018,122,Paris,Hérault,REP,CE1,Français,18,19,6.7,1,68.5,58.35
2018,122,Paris,Hérault,REP,CE1,Mathématiques,22,19,6.7,0,51.7,51.94
2018,122,Paris,Hérault,REP,CM1,Français,22,19,6.7,0,64.81,64.12
2018,122,Paris,Hérault,REP,CM1,Mathématiques,19,19,6.7,0,63.94,53.59
2018,122,Paris,Hérault,REP,CM2,Français,23,19,6.7,0,65.85,61.53
2018,122,Paris,Hérault,REP,CM2,Mathématiques,20,19,6.7,0,64.27,55.66
2018,122,Paris,Hérault,REP,6e,Français,23,19,6.7,0,75.21,61.1
2018,122,Paris,Hérault,REP,6e,Mathématiques,21,19,6.7,0,72.45,81.53
2018,123,Lyon,Loire,REP,CP,Français,19,22,-22.09,0,63.42,57.55
2018,123,Lyon,Loire,REP,CP,Mathématiques,15,22,-22.09,1,59.57,62.78
2018,123,Lyon,Loire,REP,CE1,Français,20,22,-22.09,0,53.77,48.14
2018,123,Lyon,Loire,REP,CE1,Mathématiques,18,22,-22.09,1,66.97,67.23
2018,123,Lyon,Loire,REP,CM1,Français,22,22,-22.09,0,63.8,51.73
2018,123,Lyon,Loire,REP,CM1,Mathématiques,16,22,-22.09,1,73.75,58.42
2018,123,Lyon,Loire,REP,CM2,Français,18,22,-22.09,1,80.72,64.2
2018,123,Lyon,Loire,REP,CM2,Mathématiques,16,22,-22.09,1,75.93,69.15
2018,123,Lyon,Loire,REP,6e,Français,22,22,-22.09,0,74.48,66.02
2018,123,Lyon,Loire,REP,6e,Mathématiques,17,22,-22.09,1,76.53,64.49
2018,124,Lille,Maine-et-Loire,Hors EP,CP,Français,28,29,-9.43,0,62.23,50.23
2018,124,Lille,Maine-et-Loire,Hors EP,CP,Mathématiques,31,29,-9.43,0,56.04,55.03
2018,124,Lille,Maine-et-Loire,Hors EP,CE1,Français,26,29,-9.43,0,66.01,56.25
2018,124,Lille,Maine-et-Loire,Hors EP,CE1,Mathématiques,30,29,-9.43,0,65.58,63.71
2018,124,Lille,Maine-et-Loire,Hors EP,CM1,Français,26,29,-9.43,0,69.15,68.41
2018,124,Lille,Maine-et-Loire,Hors EP,CM1,Mathématiques,23,29,-9.43,0,74.64,57.56
2018,124,Lille,Maine-et-Loire,Hors EP,CM2,Français,20,29,-9.43,0,85.5,69.1
2018,124,Lille,Maine-et-Loire,Hors EP,CM2,Mathématiques,20,29,-9.43,0,83.5,82.38
2018,124,Lille,Maine-et-Loire,Hors EP,6e,Français,28,29,-9.43,0,80.71,69.93
2018,124,Lille,Maine-et-Loire,Hors EP,6e,Mathématiques,27,29,-9.43,0,84.82,70.96
2018,125,Bordeaux,Moselle,REP,CP,Français,21,24,-1.6,0,61.32,62.74
2018,125,Bordeaux,Moselle,REP,CP,Mathématiques,22,24,-1.6,0,58.94,53.15
2018,125,Bordeaux,Moselle,REP,CE1,Français,25,24,-1.6,0,57.95,70.76
2018,125,Bordeaux,Moselle,REP,CE1,Mathématiques,18,24,-1.6,1,64.71,61.09
2018,125,Bordeaux,Moselle,REP,CM1,Français,22,24,-1.6,0,72.98,61.29
2018,125,Bordeaux,Moselle,REP,CM1,Mathématiques,23,24,-1.6,0,65.54,63.09
2018,125,Bordeaux,Moselle,REP,CM2,Français,19,24,-1.6,0,78.24,74.35
2018,125,Bordeaux,Moselle,REP,CM2,Mathématiques,22,24,-1.6,0,67.13,61.78
2018,125,Bordeaux,Moselle,REP,6e,Français,21,24,-1.6,0,77.99,68.19
2018,125,Bordeaux,Moselle,REP,6e,Mathématiques,19,24,-1.6,0,69.19,58.29
2018,126,Nantes,Nord,REP,CP,Français,18,21,6.01,1,74.32,64.2
2018,126,Nantes,Nord,REP,CP,Mathématiques,19,21,6.01,0,56.99,44.57
2018,126,Nantes,Nord,REP,CE1,Français,18,21,6.01,1,76.14,58.09
2018,126,Nantes,Nord,REP,CE1,Mathématiques,23,21,6.01,0,62.02,55.33
2018,126,Nantes,Nord,REP,CM1,Français,21,21,6.01,0,71.06,60.98
2018,126,Nantes,Nord,REP,CM1,Mathématiques,22,21,6.01,0,59.1,52.8
2018,126,Nantes,Nord,REP,CM2,Français,18,21,6.01,1,84.26,78.09
2018,126,Nantes,Nord,REP,CM2,Mathématiques,20,21,6.01,0,63.2,52.56
2018,126,Nantes,Nord,REP,6e,Français,21,21,6.01,0,84.32,74.31
2018,126,Nantes,Nord,REP,6e,Mathématiques,19,21,6.01,0,78.27,67.03
2018,127,Paris,Paris,Hors EP,CP,Français,23,22,-30.47,0,61.76,54.94
2018,127,Paris,Paris,Hors EP,CP,Mathématiques,25,22,-30.47,0,55.83,49.56
2018,127,Paris,Paris,Hors EP,CE1,Français,21,22,-30.47,0,71.51,61.41
2018,127,Paris,Paris,Hors EP,CE1,Mathématiques,17,22,-30.47,0,65.45,65.91
2018,127,Paris,Paris,Hors EP,CM1,Français,21,22,-30.47,0,77.67,66.51
2018,127,Paris,Paris,Hors EP,CM1,Mathématiques,19,22,-30.47,0,81.99,69.81
2018,127,Paris,Paris,Hors EP,CM2,Français,20,22,-30.47,0,86.48,70.19
2018,127,Paris,Paris,Hors EP,CM2,Mathématiques,20,22,-30.47,0,78.59,68.44
2018,127,Paris,Paris,Hors EP,6e,Français,22,22,-30.47,0,94.16,80.71
2018,127,Paris,Paris,Hors EP,6e,Mathématiques,15,22,-30.47,0,86.81,74.22
2018,128,Lyon,Puy-de-Dôme,REP,CP,Français,21,19,-0.34,0,58.02,51.74
2018,128,Lyon,Puy-de-Dôme,REP,CP,Mathématiques,19,19,-0.34,0,67.67,57.43
2018,128,Lyon,Puy-de-Dôme,REP,CE1,Français,21,19,-0.34,0,52.53,51.3
2018,128,Lyon,Puy-de-Dôme,REP,CE1,Mathématiques,19,19,-0.34,0,56.07,58.35
2018,128,Lyon,Puy-de-Dôme,REP,CM1,Français,22,19,-0.34,0,66.92,51.65
2018,128,Lyon,Puy-de-Dôme,REP,CM1,Mathématiques,26,19,-0.34,0,52.4,58.27
2018,128,Lyon,Puy-de-Dôme,REP,CM2,Français,24,19,-0.34,0,70.16,58.43
2018,128,Lyon,Puy-de-Dôme,REP,CM2,Mathématiques,21,19,-0.34,0,65.14,59.44
2018,128,Lyon,Puy-de-Dôme,REP,6e,Français,20,19,-0.34,0,66.98,66.16
2018,128,Lyon,Puy-de-Dôme,REP,6e,Mathématiques,21,19,-0.34,0,70.08,59.85
2018,129,Lille,Saône-et-Loire,Hors EP,CP,Français,22,25,4.89,0,68.09,55.56
2018,129,Lille,Saône-et-Loire,Hors EP,CP,Mathématiques,21,25,4.89,0,60.3,50.87
2018,129,Lille,Saône-et-Loire,Hors EP,CE1,Français,19,25,4.89,0,79.48,67.24
2018,129,Lille,Saône-et-Loire,Hors EP,CE1,Mathématiques,20,25,4.89,0,80.58,71.56
2018,129,Lille,Saône-et-Loire,Hors EP,CM1,Français,22,25,4.89,0,77.32,64.6
2018,129,Lille,Saône-et-Loire,Hors EP,CM1,Mathématiques,16,25,4.89,0,83.95,74.32
2018,129,Lille,Saône-et-Loire,Hors EP,CM2,Français,21,25,4.89,0,84.27,75.98
2018,129,Lille,Saône-et-Loire,Hors EP,CM2,Mathématiques,17,25,4.89,0,81.93,65.03
2018,129,Lille,Saône-et-Loire,Hors EP,6e,Français,25,25,4.89,0,90.23,65.34
2018,129,Lille,Saône-et-Loire,Hors EP,6e,Mathématiques,17,25,4.89,0,88.99,73.15
2018,130,Bordeaux,Ain,Hors EP,CP,Français,28,30,5.7,0,66.93,58.61
2018,130,Bordeaux,Ain,Hors EP,CP,Mathématiques,29,30,5.7,0,62.53,49.38
2018,130,Bordeaux,Ain,Hors EP,CE1,Français,34,30,5.7,0,63.1,64.32
2018,130,Bordeaux,Ain,Hors EP,CE1,Mathématiques,27,30,5.7,0,61.43,50.96
2018,130,Bordeaux,Ain,Hors EP,CM1,Français,31,30,5.7,0,71.28,61.15
2018,130,Bordeaux,Ain,Hors EP,CM1,Mathématiques,27,30,5.7,0,65.88,59.56
2018,130,Bordeaux,Ain,Hors EP,CM2,Français,29,30,5.7,0,74.7,73.53
2018,130,Bordeaux,Ain,Hors EP,CM2,Mathématiques,30,30,5.7,0,79.6,66.46
2018,130,Bordeaux,Ain,Hors EP,6e,Français,31,30,5.7,0,80.73,61.41
2018,130,Bordeaux,Ain,Hors EP,6e,Mathématiques,34,30,5.7,0,74.68,69.51
2018,131,Nantes,Bas-Rhin,Hors EP,CP,Français,25,23,14.83,0,69.13,68.8
2018,131,Nantes,Bas-Rhin,Hors EP,CP,Mathématiques,27,23,14.83,0,66.12,52.86
2018,131,Nantes,Bas-Rhin,Hors EP,CE1,Français,22,23,14.83,0,69.66,66.01
2018,131,Nantes,Bas-Rhin,Hors EP,CE1,Mathématiques,24,23,14.83,0,63.12,56.98
2018,131,Nantes,Bas-Rhin,Hors EP,CM1,Français,20,23,14.83,0,81.74,62.31
2018,131,Nantes,Bas-Rhin,Hors EP,CM1,Mathématiques,25,23,14.83,0,76.18,76.34
2018,131,Nantes,Bas-Rhin,Hors EP,CM2,Français,26,23,14.83,0,79.68,73.27
2018,131,Nantes,Bas-Rhin,Hors EP,CM2,Mathématiques,21,23,14.83,0,78.75,70.21
2018,131,Nantes,Bas-Rhin,Hors EP,6e,Français,19,23,14.83,0,92.71,72.94
2018,131,Nantes,Bas-Rhin,Hors EP,6e,Mathématiques,24,23,14.83,0,80.53,71.88
2018,132,Paris,Bouches-du-Rhône,Hors EP,CP,Français,27,27,-9.22,0,56.74,55.62
2018,132,Paris,Bouches-du-Rhône,Hors EP,CP,Mathématiques,29,27,-9.22,0,69.1,58.88
2018,132,Paris,Bouches-du-Rhône,Hors EP,CE1,Français,27,27,-9.22,0,64.2,59.72
2018,132,Paris,Bouches-du-Rhône,Hors EP,CE1,Mathématiques,29,27,-9.22,0,61.75,62.42
2018,132,Paris,Bouches-du-Rhône,Hors EP,CM1,Français,26,27,-9.22,0,78.13,70.82
2018,132,Paris,Bouches-du-Rhône,Hors EP,CM1,Mathématiques,28,27,-9.22,0,67.48,73.02
2018,132,Paris,Bouches-du-Rhône,Hors EP,CM2,Français,26,27,-9.22,0,80.03,65.67
2018,132,Paris,Bouches-du-Rhône,Hors EP,CM2,Mathématiques,32,27,-9.22,0,74.28,62.12
2018,132,Paris,Bouches-du-Rhône,Hors EP,6e,Français,29,27,-9.22,0,82.15,68.28
2018,132,Paris,Bouches-du-Rhône,Hors EP,6e,Mathématiques,30,27,-9.22,0,78.85,69.69
2018,133,Lyon,Gironde,Hors EP,CP,Français,23,27,0.71,0,75.21,60.89
2018,133,Lyon,Gironde,Hors EP,CP,Mathématiques,26,27,0.71,0,60.44,64.9
2018,133,Lyon,Gironde,Hors EP,CE1,Français,23,27,0.71,0,68.28,56.58
2018,133,Lyon,Gironde,Hors EP,CE1,Mathématiques,26,27,0.71,0,59.71,53.21
2018,133,Lyon,Gironde,Hors EP,CM1,Français,20,27,0.71,0,81.37,67.83
2018,133,Lyon,Gironde,Hors EP,CM1,Mathématiques,21,27,0.71,0,81.27,63.73
2018,133,Lyon,Gironde,Hors EP,CM2,Français,27,27,0.71,0,75.83,74.57
2018,133,Lyon,Gironde,Hors EP,CM2,Mathématiques,27,27,0.71,0,71.45,59.0
2018,133,Lyon,Gironde,Hors EP,6e,Français,27,27,0.71,0,82.8,70.46
2018,133,Lyon,Gironde,Hors EP,6e,Mathématiques,28,27,0.71,0,76.72,67.62
2018,134,Lille,Hérault,Hors EP,CP,Français,22,28,-3.47,0,63.23,59.59
2018,134,Lille,Hérault,Hors EP,CP,Mathématiques,26,28,-3.47,0,61.72,62.17
2018,134,Lille,Hérault,Hors EP,CE1,Français,23,28,-3.47,0,70.02,63.56
2018,134,Lille,Hérault,Hors EP,CE1,Mathématiques,24,28,-3.47,0,73.63,69.61
2018,134,Lille,Hérault,Hors EP,CM1,Français,27,28,-3.47,0,81.56,62.96
2018,134,Lille,Hérault,Hors EP,CM1,Mathématiques,26,28,-3.47,0,73.03,60.09
2018,134,Lille,Hérault,Hors EP,CM2,Français,27,28,-3.47,0,73.5,68.44
2018,134,Lille,Hérault,Hors EP,CM2,Mathématiques,29,28,-3.47,0,74.91,56.67
2018,134,Lille,Hérault,Hors EP,6e,Français,24,28,-3.47,0,88.73,75.44
